video,prompt,vace_reference_image,poses,depth,original_pose_height,original_pose_width
Desert_ruins/Desert_ruins_ep30_2025-11-16-06-11-47/rgb.mp4,"A desolate ancient ruin with scattered stone columns and blocks in a barren landscape, bathed in warm golden sunlight against a backdrop of rolling hills.",Desert_ruins/Desert_ruins_ep30_2025-11-16-06-11-47/rgb.mp4,Desert_ruins/Desert_ruins_ep30_2025-11-16-06-11-47/pose.json,Desert_ruins/Desert_ruins_ep30_2025-11-16-06-11-47/depth.mp4,480,832
Desert_ruins/Desert_ruins_ep31_2025-11-16-06-14-15/rgb.mp4,"Ancient stone ruins scattered across a sandy desert landscape, with partially collapsed columns and broken blocks under a hazy, golden sky, evoking a sense of historical mystery and desolation.",Desert_ruins/Desert_ruins_ep31_2025-11-16-06-14-15/rgb.mp4,Desert_ruins/Desert_ruins_ep31_2025-11-16-06-14-15/pose.json,Desert_ruins/Desert_ruins_ep31_2025-11-16-06-14-15/depth.mp4,480,832
Desert_ruins/Desert_ruins_ep32_2025-11-16-06-16-43/rgb.mp4,"Ancient stone ruins scattered across a desert landscape, with remnants of columns and broken blocks under a hazy sunlit sky, evoking a sense of historical mystery and desolation.",Desert_ruins/Desert_ruins_ep32_2025-11-16-06-16-43/rgb.mp4,Desert_ruins/Desert_ruins_ep32_2025-11-16-06-16-43/pose.json,Desert_ruins/Desert_ruins_ep32_2025-11-16-06-16-43/depth.mp4,480,832
Desert_ruins/Desert_ruins_ep33_2025-11-16-06-19-10/rgb.mp4,"Ancient stone ruins scattered across a barren desert landscape, with remnants of columns and blocks under a hazy sunlit sky, evoking a sense of historical mystery and desolation.",Desert_ruins/Desert_ruins_ep33_2025-11-16-06-19-10/rgb.mp4,Desert_ruins/Desert_ruins_ep33_2025-11-16-06-19-10/pose.json,Desert_ruins/Desert_ruins_ep33_2025-11-16-06-19-10/depth.mp4,480,832
Desert_ruins/Desert_ruins_ep34_2025-11-16-06-21-38/rgb.mp4,"Ancient stone ruins scattered across a barren desert landscape, with weathered columns and blocks lying amidst sandy terrain, bathed in the warm golden light of a setting sun.",Desert_ruins/Desert_ruins_ep34_2025-11-16-06-21-38/rgb.mp4,Desert_ruins/Desert_ruins_ep34_2025-11-16-06-21-38/pose.json,Desert_ruins/Desert_ruins_ep34_2025-11-16-06-21-38/depth.mp4,480,832
Desert_ruins/Desert_ruins_ep35_2025-11-16-06-24-05/rgb.mp4,"Ancient stone ruins scattered across a sandy desert landscape, with remnants of columns and blocks under a hazy sunlit sky, evoking a sense of historical mystery and desolation.",Desert_ruins/Desert_ruins_ep35_2025-11-16-06-24-05/rgb.mp4,Desert_ruins/Desert_ruins_ep35_2025-11-16-06-24-05/pose.json,Desert_ruins/Desert_ruins_ep35_2025-11-16-06-24-05/depth.mp4,480,832
Desert_ruins/Desert_ruins_ep36_2025-11-16-06-26-32/rgb.mp4,"Ancient stone ruins scattered across a barren desert landscape, with weathered columns and broken blocks under a hazy, golden sky, evoking a sense of historical mystery and desolation.",Desert_ruins/Desert_ruins_ep36_2025-11-16-06-26-32/rgb.mp4,Desert_ruins/Desert_ruins_ep36_2025-11-16-06-26-32/pose.json,Desert_ruins/Desert_ruins_ep36_2025-11-16-06-26-32/depth.mp4,480,832
Desert_ruins/Desert_ruins_ep37_2025-11-16-06-29-00/rgb.mp4,"Ancient stone ruins scattered across a sandy desert landscape, with remnants of columns and broken structures bathed in warm, golden sunlight, evoking a sense of historical mystery and desolation.",Desert_ruins/Desert_ruins_ep37_2025-11-16-06-29-00/rgb.mp4,Desert_ruins/Desert_ruins_ep37_2025-11-16-06-29-00/pose.json,Desert_ruins/Desert_ruins_ep37_2025-11-16-06-29-00/depth.mp4,480,832
Desert_ruins/Desert_ruins_ep38_2025-11-16-06-31-29/rgb.mp4,"Ancient stone ruins scattered across a desert landscape, with broken columns and blocks of varying shapes and sizes, set against a backdrop of rolling sand dunes bathed in golden sunlight.",Desert_ruins/Desert_ruins_ep38_2025-11-16-06-31-29/rgb.mp4,Desert_ruins/Desert_ruins_ep38_2025-11-16-06-31-29/pose.json,Desert_ruins/Desert_ruins_ep38_2025-11-16-06-31-29/depth.mp4,480,832
Desert_ruins/Desert_ruins_ep39_2025-11-16-06-33-57/rgb.mp4,"Ancient stone ruins scattered across a desert landscape, with broken columns and debris under a hazy sunlit sky, evoking a sense of historical mystery and desolation.",Desert_ruins/Desert_ruins_ep39_2025-11-16-06-33-57/rgb.mp4,Desert_ruins/Desert_ruins_ep39_2025-11-16-06-33-57/pose.json,Desert_ruins/Desert_ruins_ep39_2025-11-16-06-33-57/depth.mp4,480,832
Desert_ruins/Desert_ruins_ep3_2025-11-16-05-05-11/rgb.mp4,"Ancient stone ruins scattered across a sandy desert landscape, with remnants of columns and blocks under a hazy, golden sunlight, evoking a sense of historical mystery and desolation.",Desert_ruins/Desert_ruins_ep3_2025-11-16-05-05-11/rgb.mp4,Desert_ruins/Desert_ruins_ep3_2025-11-16-05-05-11/pose.json,Desert_ruins/Desert_ruins_ep3_2025-11-16-05-05-11/depth.mp4,480,832
Desert_ruins/Desert_ruins_ep40_2025-11-16-06-36-25/rgb.mp4,"Ancient stone ruins scattered across a barren desert landscape, with broken columns and scattered debris under a hazy sunlit sky, evoking a sense of historical mystery and desolation.",Desert_ruins/Desert_ruins_ep40_2025-11-16-06-36-25/rgb.mp4,Desert_ruins/Desert_ruins_ep40_2025-11-16-06-36-25/pose.json,Desert_ruins/Desert_ruins_ep40_2025-11-16-06-36-25/depth.mp4,480,832
Desert_ruins/Desert_ruins_ep41_2025-11-16-06-38-54/rgb.mp4,"Ancient stone ruins scattered across a desert landscape with rolling hills in the background, bathed in warm golden sunlight.",Desert_ruins/Desert_ruins_ep41_2025-11-16-06-38-54/rgb.mp4,Desert_ruins/Desert_ruins_ep41_2025-11-16-06-38-54/pose.json,Desert_ruins/Desert_ruins_ep41_2025-11-16-06-38-54/depth.mp4,480,832
Desert_ruins/Desert_ruins_ep42_2025-11-16-06-41-21/rgb.mp4,"Ancient stone ruins scattered across a barren desert landscape, with remnants of columns and broken blocks under a hazy, golden sunlight.",Desert_ruins/Desert_ruins_ep42_2025-11-16-06-41-21/rgb.mp4,Desert_ruins/Desert_ruins_ep42_2025-11-16-06-41-21/pose.json,Desert_ruins/Desert_ruins_ep42_2025-11-16-06-41-21/depth.mp4,480,832
Desert_ruins/Desert_ruins_ep43_2025-11-16-06-43-48/rgb.mp4,"Ancient stone ruins scattered across a barren desert landscape, with remnants of columns and blocks under a hazy sunlit sky, evoking a sense of historical mystery and desolation.",Desert_ruins/Desert_ruins_ep43_2025-11-16-06-43-48/rgb.mp4,Desert_ruins/Desert_ruins_ep43_2025-11-16-06-43-48/pose.json,Desert_ruins/Desert_ruins_ep43_2025-11-16-06-43-48/depth.mp4,480,832
Desert_ruins/Desert_ruins_ep44_2025-11-16-06-46-18/rgb.mp4,"Ancient stone ruins scattered across a sandy desert landscape, with broken columns and blocks lying amidst rolling hills bathed in golden sunlight.",Desert_ruins/Desert_ruins_ep44_2025-11-16-06-46-18/rgb.mp4,Desert_ruins/Desert_ruins_ep44_2025-11-16-06-46-18/pose.json,Desert_ruins/Desert_ruins_ep44_2025-11-16-06-46-18/depth.mp4,480,832
Desert_ruins/Desert_ruins_ep45_2025-11-16-06-48-47/rgb.mp4,"Ancient stone ruins scattered across a desert landscape, with remnants of columns and blocks under a warm, golden sunlight, set against a backdrop of rolling sand dunes.",Desert_ruins/Desert_ruins_ep45_2025-11-16-06-48-47/rgb.mp4,Desert_ruins/Desert_ruins_ep45_2025-11-16-06-48-47/pose.json,Desert_ruins/Desert_ruins_ep45_2025-11-16-06-48-47/depth.mp4,480,832
Desert_ruins/Desert_ruins_ep46_2025-11-16-06-51-18/rgb.mp4,"Ancient stone ruins scattered across a sandy desert landscape, with remnants of columns and broken blocks under a hazy, golden sunlight, evoking a sense of historical mystery and desolation.",Desert_ruins/Desert_ruins_ep46_2025-11-16-06-51-18/rgb.mp4,Desert_ruins/Desert_ruins_ep46_2025-11-16-06-51-18/pose.json,Desert_ruins/Desert_ruins_ep46_2025-11-16-06-51-18/depth.mp4,480,832
Desert_ruins/Desert_ruins_ep47_2025-11-16-06-53-45/rgb.mp4,"Ancient stone ruins scattered across a sandy desert landscape, with remnants of columns and blocks under a hazy sunlit sky, evoking a sense of historical mystery and desolation.",Desert_ruins/Desert_ruins_ep47_2025-11-16-06-53-45/rgb.mp4,Desert_ruins/Desert_ruins_ep47_2025-11-16-06-53-45/pose.json,Desert_ruins/Desert_ruins_ep47_2025-11-16-06-53-45/depth.mp4,480,832
Desert_ruins/Desert_ruins_ep48_2025-11-16-06-56-14/rgb.mp4,"Ancient stone ruins scattered across a desert landscape, with broken columns and large blocks of stone, set against a backdrop of rolling hills bathed in golden sunlight.",Desert_ruins/Desert_ruins_ep48_2025-11-16-06-56-14/rgb.mp4,Desert_ruins/Desert_ruins_ep48_2025-11-16-06-56-14/pose.json,Desert_ruins/Desert_ruins_ep48_2025-11-16-06-56-14/depth.mp4,480,832
Desert_ruins/Desert_ruins_ep49_2025-11-16-06-58-41/rgb.mp4,"Ancient stone ruins scattered across a sandy desert landscape, with remnants of columns and arches bathed in golden sunlight, set against a backdrop of rolling hills.",Desert_ruins/Desert_ruins_ep49_2025-11-16-06-58-41/rgb.mp4,Desert_ruins/Desert_ruins_ep49_2025-11-16-06-58-41/pose.json,Desert_ruins/Desert_ruins_ep49_2025-11-16-06-58-41/depth.mp4,480,832
Desert_ruins/Desert_ruins_ep4_2025-11-16-05-07-38/rgb.mp4,"Ancient stone ruins scattered across a sandy desert landscape, with remnants of columns and blocks under a hazy, golden sunlight, evoking a sense of historical mystery and desolation.",Desert_ruins/Desert_ruins_ep4_2025-11-16-05-07-38/rgb.mp4,Desert_ruins/Desert_ruins_ep4_2025-11-16-05-07-38/pose.json,Desert_ruins/Desert_ruins_ep4_2025-11-16-05-07-38/depth.mp4,480,832
Desert_ruins/Desert_ruins_ep5_2025-11-16-05-10-05/rgb.mp4,"Ancient ruins with scattered stone columns and debris are set against a backdrop of rolling hills bathed in golden sunlight, evoking a sense of historical mystery and desolation.",Desert_ruins/Desert_ruins_ep5_2025-11-16-05-10-05/rgb.mp4,Desert_ruins/Desert_ruins_ep5_2025-11-16-05-10-05/pose.json,Desert_ruins/Desert_ruins_ep5_2025-11-16-05-10-05/depth.mp4,480,832
Desert_ruins/Desert_ruins_ep6_2025-11-16-05-12-32/rgb.mp4,"Ancient stone ruins scattered across a desert landscape, with broken columns and debris under a hazy sunlit sky, evoking a sense of historical mystery and desolation.",Desert_ruins/Desert_ruins_ep6_2025-11-16-05-12-32/rgb.mp4,Desert_ruins/Desert_ruins_ep6_2025-11-16-05-12-32/pose.json,Desert_ruins/Desert_ruins_ep6_2025-11-16-05-12-32/depth.mp4,480,832
Desert_ruins/Desert_ruins_ep7_2025-11-16-05-15-00/rgb.mp4,"Ancient stone ruins scattered across a barren desert landscape, with remnants of columns and arches bathed in golden sunlight, evoking a sense of historical mystery and desolation.",Desert_ruins/Desert_ruins_ep7_2025-11-16-05-15-00/rgb.mp4,Desert_ruins/Desert_ruins_ep7_2025-11-16-05-15-00/pose.json,Desert_ruins/Desert_ruins_ep7_2025-11-16-05-15-00/depth.mp4,480,832
Desert_ruins/Desert_ruins_ep8_2025-11-16-05-17-27/rgb.mp4,"Ancient stone ruins scattered across a sandy desert landscape, with weathered columns and broken blocks under a hazy, golden sky, evoking a sense of historical mystery and desolation.",Desert_ruins/Desert_ruins_ep8_2025-11-16-05-17-27/rgb.mp4,Desert_ruins/Desert_ruins_ep8_2025-11-16-05-17-27/pose.json,Desert_ruins/Desert_ruins_ep8_2025-11-16-05-17-27/depth.mp4,480,832
Desert_ruins/Desert_ruins_ep9_2025-11-16-05-19-54/rgb.mp4,"Ancient stone ruins scattered across a desert landscape, with remnants of columns and blocks under a hazy sunlit sky, evoking a sense of historical mystery and desolation.",Desert_ruins/Desert_ruins_ep9_2025-11-16-05-19-54/rgb.mp4,Desert_ruins/Desert_ruins_ep9_2025-11-16-05-19-54/pose.json,Desert_ruins/Desert_ruins_ep9_2025-11-16-05-19-54/depth.mp4,480,832
DowntownWest/DowntownWest_ep0_2025-11-17-08-42-04/rgb.mp4,"A picturesque small-town street at dusk, with brick buildings lining both sides, featuring storefronts like 'uFoods.' The street is quiet, with a few traffic lights and a fire hydrant visible, and the sky is painted with hues of orange and blue as clouds drift by, casting long shadows across the road and sidewalks.",DowntownWest/DowntownWest_ep0_2025-11-17-08-42-04/rgb.mp4,DowntownWest/DowntownWest_ep0_2025-11-17-08-42-04/pose.json,DowntownWest/DowntownWest_ep0_2025-11-17-08-42-04/depth.mp4,480,832
DowntownWest/DowntownWest_ep10_2025-11-17-10-13-22/rgb.mp4,"A picturesque small-town street at sunset, with brick buildings, tree-lined sidewalks, and a quiet intersection bathed in warm, golden light. The sky is painted with hues of orange and pink, casting long shadows across the streets and sidewalks. The scene exudes a calm, nostalgic atmosphere as the day transitions into evening.",DowntownWest/DowntownWest_ep10_2025-11-17-10-13-22/rgb.mp4,DowntownWest/DowntownWest_ep10_2025-11-17-10-13-22/pose.json,DowntownWest/DowntownWest_ep10_2025-11-17-10-13-22/depth.mp4,480,832
DowntownWest/DowntownWest_ep11_2025-11-17-10-22-35/rgb.mp4,"A picturesque small-town street at sunset, with brick buildings, green awnings, and trees casting long shadows on the cobblestone sidewalk. The sky is a mix of warm oranges and cool blues, creating a tranquil and inviting atmosphere.",DowntownWest/DowntownWest_ep11_2025-11-17-10-22-35/rgb.mp4,DowntownWest/DowntownWest_ep11_2025-11-17-10-22-35/pose.json,DowntownWest/DowntownWest_ep11_2025-11-17-10-22-35/depth.mp4,480,832
DowntownWest/DowntownWest_ep12_2025-11-17-10-31-19/rgb.mp4,"A picturesque small-town street at sunset, with brick buildings, tree-lined sidewalks, and a quiet pedestrian crossing. The warm glow of the setting sun casts long shadows across the street, highlighting the architectural details and creating a tranquil, inviting atmosphere.",DowntownWest/DowntownWest_ep12_2025-11-17-10-31-19/rgb.mp4,DowntownWest/DowntownWest_ep12_2025-11-17-10-31-19/pose.json,DowntownWest/DowntownWest_ep12_2025-11-17-10-31-19/depth.mp4,480,832
DowntownWest/DowntownWest_ep13_2025-11-17-10-40-14/rgb.mp4,"A picturesque small-town street at sunset, with brick buildings, a crosswalk, and lush greenery casting long shadows across the pavement. The warm glow of the setting sun bathes the scene in a golden hue, highlighting the quiet charm of the town.",DowntownWest/DowntownWest_ep13_2025-11-17-10-40-14/rgb.mp4,DowntownWest/DowntownWest_ep13_2025-11-17-10-40-14/pose.json,DowntownWest/DowntownWest_ep13_2025-11-17-10-40-14/depth.mp4,480,832
DowntownWest/DowntownWest_ep14_2025-11-17-10-49-22/rgb.mp4,"A quiet urban street at dusk, featuring brick buildings with storefronts, including one labeled 'uFoods,' under a sky transitioning from blue to orange hues with scattered clouds. The street is lined with trees casting long shadows, and a green fire hydrant stands near a sidewalk. The scene exudes a calm, almost serene atmosphere as the sun sets, highlighting the textures of the buildings and the street's surface.",DowntownWest/DowntownWest_ep14_2025-11-17-10-49-22/rgb.mp4,DowntownWest/DowntownWest_ep14_2025-11-17-10-49-22/pose.json,DowntownWest/DowntownWest_ep14_2025-11-17-10-49-22/depth.mp4,480,832
DowntownWest/DowntownWest_ep15_2025-11-17-10-58-38/rgb.mp4,"A quiet urban street lined with brick buildings and green trees, featuring a crosswalk and traffic lights, bathed in the warm glow of a setting sun.",DowntownWest/DowntownWest_ep15_2025-11-17-10-58-38/rgb.mp4,DowntownWest/DowntownWest_ep15_2025-11-17-10-58-38/pose.json,DowntownWest/DowntownWest_ep15_2025-11-17-10-58-38/depth.mp4,480,832
DowntownWest/DowntownWest_ep16_2025-11-17-11-08-32/rgb.mp4,"A picturesque small-town street at dusk, featuring brick buildings with storefronts, decorative street lamps, potted plants, and a quiet intersection with traffic lights. The sky is painted with hues of orange and blue, casting long shadows across the cobblestone sidewalks and asphalt roads, creating a tranquil and inviting atmosphere.",DowntownWest/DowntownWest_ep16_2025-11-17-11-08-32/rgb.mp4,DowntownWest/DowntownWest_ep16_2025-11-17-11-08-32/pose.json,DowntownWest/DowntownWest_ep16_2025-11-17-11-08-32/depth.mp4,480,832
DowntownWest/DowntownWest_ep17_2025-11-17-11-19-13/rgb.mp4,"A picturesque small-town street at dusk, lined with brick buildings featuring storefronts like 'uFoods,' adorned with green awnings and street lamps casting warm light. The road is empty, with a crosswalk and traffic lights visible, and the background showcases rolling hills and a partly cloudy sky, creating a tranquil evening ambiance.",DowntownWest/DowntownWest_ep17_2025-11-17-11-19-13/rgb.mp4,DowntownWest/DowntownWest_ep17_2025-11-17-11-19-13/pose.json,DowntownWest/DowntownWest_ep17_2025-11-17-11-19-13/depth.mp4,480,832
DowntownWest/DowntownWest_ep18_2025-11-17-11-28-25/rgb.mp4,"A picturesque small-town street at dusk, with brick buildings, trees, and a pedestrian crossing, bathed in the warm glow of the setting sun casting long shadows across the road.",DowntownWest/DowntownWest_ep18_2025-11-17-11-28-25/rgb.mp4,DowntownWest/DowntownWest_ep18_2025-11-17-11-28-25/pose.json,DowntownWest/DowntownWest_ep18_2025-11-17-11-28-25/depth.mp4,480,832
DowntownWest/DowntownWest_ep19_2025-11-17-11-38-04/rgb.mp4,"A picturesque small-town street at dusk, featuring brick buildings with storefronts, lush green trees, and a quiet intersection with traffic lights. The sky is painted with hues of orange and blue, casting long shadows across the paved streets and sidewalks, creating a tranquil and inviting atmosphere.",DowntownWest/DowntownWest_ep19_2025-11-17-11-38-04/rgb.mp4,DowntownWest/DowntownWest_ep19_2025-11-17-11-38-04/pose.json,DowntownWest/DowntownWest_ep19_2025-11-17-11-38-04/depth.mp4,480,832
DowntownWest/DowntownWest_ep1_2025-11-17-08-50-53/rgb.mp4,"A picturesque small-town street at sunset, featuring brick buildings with storefronts like 'uFoods' and 'WestFit,' lined with trees and benches, casting long shadows on the wet pavement under a dramatic sky with orange and blue hues.",DowntownWest/DowntownWest_ep1_2025-11-17-08-50-53/rgb.mp4,DowntownWest/DowntownWest_ep1_2025-11-17-08-50-53/pose.json,DowntownWest/DowntownWest_ep1_2025-11-17-08-50-53/depth.mp4,480,832
DowntownWest/DowntownWest_ep20_2025-11-17-11-47-27/rgb.mp4,"A picturesque small-town street lined with brick buildings, featuring storefronts like 'uFoods' and 'Nest', adorned with street lamps and trees casting dappled shadows on the paved road. The scene is bathed in the warm glow of a setting sun, creating a tranquil and inviting atmosphere.",DowntownWest/DowntownWest_ep20_2025-11-17-11-47-27/rgb.mp4,DowntownWest/DowntownWest_ep20_2025-11-17-11-47-27/pose.json,DowntownWest/DowntownWest_ep20_2025-11-17-11-47-27/depth.mp4,480,832
DowntownWest/DowntownWest_ep21_2025-11-17-11-56-45/rgb.mp4,"A quiet urban street intersection at dusk, featuring brick buildings with storefronts, traffic lights, and a pedestrian crosswalk. The sky is painted with hues of orange and blue, casting long shadows from the trees lining the sidewalk. The scene exudes a calm, almost serene atmosphere as the day transitions into evening.",DowntownWest/DowntownWest_ep21_2025-11-17-11-56-45/rgb.mp4,DowntownWest/DowntownWest_ep21_2025-11-17-11-56-45/pose.json,DowntownWest/DowntownWest_ep21_2025-11-17-11-56-45/depth.mp4,480,832
DowntownWest/DowntownWest_ep22_2025-11-17-12-06-32/rgb.mp4,"A picturesque small-town street lined with brick buildings featuring storefronts like 'Weefit' and 'uFoods,' with lush green trees casting shadows on the paved sidewalks and crosswalks. The sky transitions from a clear blue to dramatic orange hues as the sun sets, creating a warm, tranquil atmosphere.",DowntownWest/DowntownWest_ep22_2025-11-17-12-06-32/rgb.mp4,DowntownWest/DowntownWest_ep22_2025-11-17-12-06-32/pose.json,DowntownWest/DowntownWest_ep22_2025-11-17-12-06-32/depth.mp4,480,832
